"user_id","first_name","last_name","username","email","wallet","DOB","gender","updated_date","add_id","type","street_address","city","state","zipcode","bank_id","exp_date","inven_id","item_id","bought_price","quantity"
"bbXjckG757","John","Kieth","JohnKiethlwH","JohnKiethlwH@outlook.com","1332.210","1997-12-22 00:00:00","M","2021-04-27 21:23:27","ZLnb5WOEFj","home","148 st","London","OH","59766","mZVdG0q8Wz","1992-12-01 00:00:00","agWIajaYs1","ZpRqyYvwjE","131.390","99.000"
"DsrU3s6In7","David","Jake","DavidJakefjB","DavidJakefjB@yahoo.com","3259.920","1996-03-28 00:00:00","F","2021-04-27 21:23:25","g4MzPZl7eM","home","365 st","London","OH","74017","b9DUtlioQW","2002-04-01 00:00:00","AKKdEsBxkM","CJdB3nqBsi","708.740","97.000"
"DsrU3s6In7","David","Jake","DavidJakefjB","DavidJakefjB@yahoo.com","3259.920","1996-03-28 00:00:00","F","2021-04-27 21:23:25","g4MzPZl7eM","home","365 st","London","OH","74017","S8048h2haj","2004-04-01 00:00:00","AKKdEsBxkM","CJdB3nqBsi","708.740","97.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","WeZTgN0alk","home","477 st","London","CA","16028","2M5ZT40nDi","2008-11-01 00:00:00","APjQ2EGshb","tC2QtGqfpj","616.270","95.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","YlIglCoSxP","work","059 st","Dallas","NY","35680","2M5ZT40nDi","2008-11-01 00:00:00","APjQ2EGshb","tC2QtGqfpj","616.270","95.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","WeZTgN0alk","home","477 st","London","CA","16028","Ki8y8TDldZ","2009-11-01 00:00:00","APjQ2EGshb","tC2QtGqfpj","616.270","95.000"
"ca0OYrDEwt","David","Sai","DavidSain2B","DavidSain2B@gmail.com","2194.010","1992-06-13 00:00:00","M","2021-04-27 21:23:25","YlIglCoSxP","work","059 st","Dallas","NY","35680","Ki8y8TDldZ","2009-11-01 00:00:00","APjQ2EGshb","tC2QtGqfpj","616.270","95.000"
"5kZrKVdhFB","Rene","Jake","ReneJakejk1","ReneJakejk1@outlook.com","7491.400","1999-12-04 00:00:00","F","2021-04-27 21:23:26","E7PWmXTueJ","work","591 st","Dallas","TX","94814","1fFDNjzsGb","2002-04-01 00:00:00","AX89r8RiDy","CJdB3nqBsi","709.740","33.000"
"5kZrKVdhFB","Rene","Jake","ReneJakejk1","ReneJakejk1@outlook.com","7491.400","1999-12-04 00:00:00","F","2021-04-27 21:23:26","eOuGHbKUna","work","611 st","London","OH","76649","1fFDNjzsGb","2002-04-01 00:00:00","AX89r8RiDy","CJdB3nqBsi","709.740","33.000"
"5kZrKVdhFB","Rene","Jake","ReneJakejk1","ReneJakejk1@outlook.com","7491.400","1999-12-04 00:00:00","F","2021-04-27 21:23:26","E7PWmXTueJ","work","591 st","Dallas","TX","94814","GECVwweCeV","1992-05-01 00:00:00","AX89r8RiDy","CJdB3nqBsi","709.740","33.000"
"5kZrKVdhFB","Rene","Jake","ReneJakejk1","ReneJakejk1@outlook.com","7491.400","1999-12-04 00:00:00","F","2021-04-27 21:23:26","eOuGHbKUna","work","611 st","London","OH","76649","GECVwweCeV","1992-05-01 00:00:00","AX89r8RiDy","CJdB3nqBsi","709.740","33.000"
"g86xuWgacL","John","Candis","JohnCandisVA7","JohnCandisVA7@yahoo.com","629.500","1992-04-20 00:00:00","F","2021-04-27 21:23:25","z5PHeiGix0","work","652 st","Buffalo","NY","20661","zfzPb82FVr","1995-02-01 00:00:00","bazE9dCjf5","ZpRqyYvwjE","136.390","93.000"
"3VWW9Er2dz","Candis","Doe","CandisDoe2g3","CandisDoe2g3@icloud.com","8310.790","1992-12-25 00:00:00","F","2021-04-27 21:23:25","ZH3UKewW4e","home","922 st","Buffalo","OH","35357","043y2Ud7fB","2009-09-01 00:00:00","BFvcjyJ671","CJdB3nqBsi","705.740","183.000"
"3VWW9Er2dz","Candis","Doe","CandisDoe2g3","CandisDoe2g3@icloud.com","8310.790","1992-12-25 00:00:00","F","2021-04-27 21:23:25","ZH3UKewW4e","home","922 st","Buffalo","OH","35357","Oz66XcjWlS","1991-06-01 00:00:00","BFvcjyJ671","CJdB3nqBsi","705.740","183.000"
"Opkma86zza","Sai","Paul","SaiPaulbWq","SaiPaulbWq@icloud.com","4768.040","2007-12-09 00:00:00","M","2021-04-27 21:23:26","1gjQiCKy3v","home","114 st","Brooklyn","OH","62521","u0nbudgV3b","2009-04-01 00:00:00","BOjVenmlVD","ZpRqyYvwjE","130.390","187.000"
"aGgWiHvvqx","David","Rene","DavidReneUUZ","DavidReneUUZ@icloud.com","3980.150","2000-05-22 00:00:00","M","2021-04-27 21:23:25","6M3TrKYnI6","home","257 st","London","TX","64148","QlgqpDTu4b","1999-08-01 00:00:00","BoO2vhodLi","2wBXSwxsCj","259.970","122.000"
"aGgWiHvvqx","David","Rene","DavidReneUUZ","DavidReneUUZ@icloud.com","3980.150","2000-05-22 00:00:00","M","2021-04-27 21:23:25","pZ3O5Pn1cK","home","140 st","New York","NY","97287","QlgqpDTu4b","1999-08-01 00:00:00","BoO2vhodLi","2wBXSwxsCj","259.970","122.000"
"Grbzu6jbyJ","Kieth","Rene","KiethReneUzM","KiethReneUzM@outlook.com","10927.150","1999-03-13 00:00:00","F","2021-04-27 21:23:27","k357uYh1fT","work","150 st","Brooklyn","NY","92295","uLAFnZ4E9w","2007-03-01 00:00:00","BysCoSvpQT","tC2QtGqfpj","617.270","73.000"
"Grbzu6jbyJ","Kieth","Rene","KiethReneUzM","KiethReneUzM@outlook.com","10927.150","1999-03-13 00:00:00","F","2021-04-27 21:23:27","RkhxrBuFrT","work","984 st","New York","CA","53761","uLAFnZ4E9w","2007-03-01 00:00:00","BysCoSvpQT","tC2QtGqfpj","617.270","73.000"
"W26Uma0Fuh","Meghan","David","MeghanDavidZX6","MeghanDavidZX6@yahoo.com","4918.890","2001-01-06 00:00:00","M","2021-04-27 21:23:25","G0qhqXf3gR","home","617 st","New York","TX","5013","lFIzTXmJV0","2000-12-01 00:00:00","cbWvQCKoZ8","ZpRqyYvwjE","139.390","139.000"
"xzV9cvPi71","Sai","Sai","SaiSaiB4R","SaiSaiB4R@outlook.com","6382.910","2001-11-15 00:00:00","M","2021-04-27 21:23:25","6UKNIicMYQ","home","657 st","Daton","TX","21876","HTRVlfUR1c","1998-02-01 00:00:00","ClztqeV3BU","GlkQDcXp4O","3414.430","4.000"
"xzV9cvPi71","Sai","Sai","SaiSaiB4R","SaiSaiB4R@outlook.com","6382.910","2001-11-15 00:00:00","M","2021-04-27 21:23:25","ahDvxVklmd","work","372 st","Dallas","TX","57601","HTRVlfUR1c","1998-02-01 00:00:00","ClztqeV3BU","GlkQDcXp4O","3414.430","4.000"
"Opkma86zza","Sai","Paul","SaiPaulbWq","SaiPaulbWq@icloud.com","4768.040","2007-12-09 00:00:00","M","2021-04-27 21:23:26","1gjQiCKy3v","home","114 st","Brooklyn","OH","62521","u0nbudgV3b","2009-04-01 00:00:00","cmf9gUHpdI","2wBXSwxsCj","266.970","6.000"
"n0dZybb6uM","Kieth","Kiran","KiethKiran8iG","KiethKiran8iG@outlook.com","11273.130","2004-09-25 00:00:00","M","2021-04-27 21:23:26","SMIQgtbDFG","work","408 st","Dallas","NY","46641","hvjurqljsA","2009-07-01 00:00:00","CNeTUjE6CM","ZpRqyYvwjE","133.390","126.000"
"n0dZybb6uM","Kieth","Kiran","KiethKiran8iG","KiethKiran8iG@outlook.com","11273.130","2004-09-25 00:00:00","M","2021-04-27 21:23:26","TuG4RWUmvN","home","574 st","Brooklyn","TX","55775","hvjurqljsA","2009-07-01 00:00:00","CNeTUjE6CM","ZpRqyYvwjE","133.390","126.000"
"0WJu22uEjq","Ann","Kim","AnnKimKxT","AnnKimKxT@outlook.com","5518.650","2001-04-01 00:00:00","F","2021-04-27 21:23:27","kKmC0xHOTL","home","658 st","Brooklyn","CA","83058","uUEAfiHo1L","1994-08-01 00:00:00","CNZuv64Aak","tC2QtGqfpj","613.270","36.000"
"0WJu22uEjq","Ann","Kim","AnnKimKxT","AnnKimKxT@outlook.com","5518.650","2001-04-01 00:00:00","F","2021-04-27 21:23:27","rh031w1nk3","home","083 st","London","CA","30822","uUEAfiHo1L","1994-08-01 00:00:00","CNZuv64Aak","tC2QtGqfpj","613.270","36.000"
"SiyyN24v6w","Rene","Rene","ReneReneFky","ReneReneFky@outlook.com","3051.570","2004-09-15 00:00:00","F","2021-04-27 21:23:25","DrtQMBPoXa","home","062 st","Brooklyn","NY","66461","xTLcW8AoAk","1995-06-01 00:00:00","cPELVRCs23","tC2QtGqfpj","613.270","82.000"
"SiyyN24v6w","Rene","Rene","ReneReneFky","ReneReneFky@outlook.com","3051.570","2004-09-15 00:00:00","F","2021-04-27 21:23:25","DrtQMBPoXa","home","062 st","Brooklyn","NY","66461","YCqakkFegy","1994-06-01 00:00:00","cPELVRCs23","tC2QtGqfpj","613.270","82.000"
"JM8jsW0J4J","Ann","John","AnnJohn8lz","AnnJohn8lz@outlook.com","28916.630","2008-04-24 00:00:00","F","2021-04-27 21:23:26","A67nXKv1eJ","home","980 st","Daton","CA","70947","fDCJqGQ0vZ","1994-02-01 00:00:00","cVNgjGzr6k","2wBXSwxsCj","263.970","62.000"
"JM8jsW0J4J","Ann","John","AnnJohn8lz","AnnJohn8lz@outlook.com","28916.630","2008-04-24 00:00:00","F","2021-04-27 21:23:26","A67nXKv1eJ","home","980 st","Daton","CA","70947","guVaRyPAzf","1999-01-01 00:00:00","cVNgjGzr6k","2wBXSwxsCj","263.970","62.000"
"C6ckXzQu3j","Billy","David","BillyDavidUiU","BillyDavidUiU@outlook.com","8639.310","1997-07-21 00:00:00","F","2021-04-27 21:23:26","VtcUz5apLu","home","316 st","Dallas","OH","35494","T5aM4xviNJ","1991-05-01 00:00:00","CxEfZbzLk3","ZpRqyYvwjE","131.390","93.000"
"i7JJAcCBMF","Candis","David","CandisDavidtP3","CandisDavidtP3@outlook.com","1613.570","1997-03-21 00:00:00","F","2021-04-27 21:23:26","7heFY2XjZg","home","581 st","Brooklyn","TX","20494","rN3pOjnu9i","1995-06-01 00:00:00","D4KhHogeSI","2wBXSwxsCj","263.970","32.000"
"i7JJAcCBMF","Candis","David","CandisDavidtP3","CandisDavidtP3@outlook.com","1613.570","1997-03-21 00:00:00","F","2021-04-27 21:23:26","wPrCJ1cV6L","work","049 st","New York","CA","85752","rN3pOjnu9i","1995-06-01 00:00:00","D4KhHogeSI","2wBXSwxsCj","263.970","32.000"
"7WUJL037Ih","Kiran","John","KiranJohnkto","KiranJohnkto@yahoo.com","1356.390","2001-01-17 00:00:00","F","2021-04-27 21:23:27","z8HZ3IyRCL","home","264 st","London","NY","37771","GcuDoFv49R","1996-09-01 00:00:00","D4zw8v0LEh","CJdB3nqBsi","704.740","3.000"
"iLK4MsA8bf","Candis","Doe","CandisDoeIoK","CandisDoeIoK@icloud.com","8592.520","1990-07-03 00:00:00","F","2021-04-27 21:23:26","8yQ2IKDx01","work","428 st","New York","OH","54594","dT4c30m1xD","2008-04-01 00:00:00","dRF3nKltQu","CJdB3nqBsi","703.740","76.000"
"iLK4MsA8bf","Candis","Doe","CandisDoeIoK","CandisDoeIoK@icloud.com","8592.520","1990-07-03 00:00:00","F","2021-04-27 21:23:26","pJPce4RiaE","home","781 st","New York","OH","77203","dT4c30m1xD","2008-04-01 00:00:00","dRF3nKltQu","CJdB3nqBsi","703.740","76.000"
"iLK4MsA8bf","Candis","Doe","CandisDoeIoK","CandisDoeIoK@icloud.com","8592.520","1990-07-03 00:00:00","F","2021-04-27 21:23:26","8yQ2IKDx01","work","428 st","New York","OH","54594","yLT8gfiJNL","1994-10-01 00:00:00","dRF3nKltQu","CJdB3nqBsi","703.740","76.000"
"iLK4MsA8bf","Candis","Doe","CandisDoeIoK","CandisDoeIoK@icloud.com","8592.520","1990-07-03 00:00:00","F","2021-04-27 21:23:26","pJPce4RiaE","home","781 st","New York","OH","77203","yLT8gfiJNL","1994-10-01 00:00:00","dRF3nKltQu","CJdB3nqBsi","703.740","76.000"
"vHldcGczsA","Sai","Kim","SaiKimjbO","SaiKimjbO@gmail.com","9300.260","1993-09-04 00:00:00","F","2021-04-27 21:23:25","NtVpemB95E","home","832 st","Dallas","OH","43789","M3gVgLt5MJ","2006-02-01 00:00:00","Dv1dbn6B7J","CJdB3nqBsi","699.740","74.000"
"vHldcGczsA","Sai","Kim","SaiKimjbO","SaiKimjbO@gmail.com","9300.260","1993-09-04 00:00:00","F","2021-04-27 21:23:25","TNAKCBYy3X","work","594 st","Buffalo","NY","74700","M3gVgLt5MJ","2006-02-01 00:00:00","Dv1dbn6B7J","CJdB3nqBsi","699.740","74.000"
"Grbzu6jbyJ","Kieth","Rene","KiethReneUzM","KiethReneUzM@outlook.com","10927.150","1999-03-13 00:00:00","F","2021-04-27 21:23:27","k357uYh1fT","work","150 st","Brooklyn","NY","92295","uLAFnZ4E9w","2007-03-01 00:00:00","DVil1sKiSy","2wBXSwxsCj","261.970","144.000"
"Grbzu6jbyJ","Kieth","Rene","KiethReneUzM","KiethReneUzM@outlook.com","10927.150","1999-03-13 00:00:00","F","2021-04-27 21:23:27","RkhxrBuFrT","work","984 st","New York","CA","53761","uLAFnZ4E9w","2007-03-01 00:00:00","DVil1sKiSy","2wBXSwxsCj","261.970","144.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","bqwiJNCECh","work","487 st","Dallas","TX","32676","dZwk0M1YZw","2008-06-01 00:00:00","dWigu7B163","ZpRqyYvwjE","132.390","158.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","mxd8g7JqWo","home","368 st","London","CA","69499","dZwk0M1YZw","2008-06-01 00:00:00","dWigu7B163","ZpRqyYvwjE","132.390","158.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","bqwiJNCECh","work","487 st","Dallas","TX","32676","L5k2wJb8Po","1992-04-01 00:00:00","dWigu7B163","ZpRqyYvwjE","132.390","158.000"
"5b9myZ5NgB","Candis","Meghan","CandisMeghanA3h","CandisMeghanA3h@icloud.com","566.710","1995-10-16 00:00:00","M","2021-04-27 21:23:27","mxd8g7JqWo","home","368 st","London","CA","69499","L5k2wJb8Po","1992-04-01 00:00:00","dWigu7B163","ZpRqyYvwjE","132.390","158.000"
"wWtmjbnMq0","Ann","Rene","AnnRenebCd","AnnRenebCd@gmail.com","1227.790","2008-09-25 00:00:00","F","2021-04-27 21:23:25","14E5E8ufwF","home","339 st","London","TX","47718","zcR5k1h525","1990-07-01 00:00:00","EboDD03iTk","tC2QtGqfpj","616.270","69.000"
"2808cX7wn0","John","David","JohnDavid6Dr","JohnDavid6Dr@icloud.com","3686.240","1996-08-21 00:00:00","M","2021-04-27 21:23:27","PSu575vGfJ","home","101 st","Daton","NY","2353","d6tnwhve6p","1991-01-01 00:00:00","eCzYD5dk7k","CJdB3nqBsi","702.740","85.000"
"2808cX7wn0","John","David","JohnDavid6Dr","JohnDavid6Dr@icloud.com","3686.240","1996-08-21 00:00:00","M","2021-04-27 21:23:27","PSu575vGfJ","home","101 st","Daton","NY","2353","GoemXEEmfV","2001-11-01 00:00:00","eCzYD5dk7k","CJdB3nqBsi","702.740","85.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","K9sxaZgioz","work","126 st","Buffalo","NY","82612","4LOavMlOw6","2009-09-01 00:00:00","EhDf8Wd2zh","2wBXSwxsCj","260.970","75.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","mE9DqrthKO","home","658 st","Buffalo","CA","82856","4LOavMlOw6","2009-09-01 00:00:00","EhDf8Wd2zh","2wBXSwxsCj","260.970","75.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","K9sxaZgioz","work","126 st","Buffalo","NY","82612","QyfH2AaAqQ","2007-09-01 00:00:00","EhDf8Wd2zh","2wBXSwxsCj","260.970","75.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","mE9DqrthKO","home","658 st","Buffalo","CA","82856","QyfH2AaAqQ","2007-09-01 00:00:00","EhDf8Wd2zh","2wBXSwxsCj","260.970","75.000"
"UI3g0uruCJ","Doe","David","DoeDavidLrP","DoeDavidLrP@yahoo.com","9329.060","2009-11-15 00:00:00","M","2021-04-27 21:23:25","2ktxvV3x2Q","home","930 st","London","OH","80370","iJIYF25AB4","1997-09-01 00:00:00","eLZbWBTtIG","ZpRqyYvwjE","134.390","147.000"
"UI3g0uruCJ","Doe","David","DoeDavidLrP","DoeDavidLrP@yahoo.com","9329.060","2009-11-15 00:00:00","M","2021-04-27 21:23:25","CTpZVaOHGX","work","131 st","New York","OH","20384","iJIYF25AB4","1997-09-01 00:00:00","eLZbWBTtIG","ZpRqyYvwjE","134.390","147.000"
"n0ZyQI04aP","Kieth","Kieth","KiethKiethoyA","KiethKiethoyA@gmail.com","7542.920","2004-04-09 00:00:00","F","2021-04-27 21:23:26","2b16Y7QoT8","home","416 st","Buffalo","CA","80291","FNk1sRgTkG","2002-06-01 00:00:00","eme2CeEDgs","tC2QtGqfpj","614.270","64.000"
"n0ZyQI04aP","Kieth","Kieth","KiethKiethoyA","KiethKiethoyA@gmail.com","7542.920","2004-04-09 00:00:00","F","2021-04-27 21:23:26","d04zNOhar4","home","863 st","Brooklyn","NY","52791","FNk1sRgTkG","2002-06-01 00:00:00","eme2CeEDgs","tC2QtGqfpj","614.270","64.000"
"n0ZyQI04aP","Kieth","Kieth","KiethKiethoyA","KiethKiethoyA@gmail.com","7542.920","2004-04-09 00:00:00","F","2021-04-27 21:23:26","2b16Y7QoT8","home","416 st","Buffalo","CA","80291","N14imYFDpB","1991-05-01 00:00:00","eme2CeEDgs","tC2QtGqfpj","614.270","64.000"
"n0ZyQI04aP","Kieth","Kieth","KiethKiethoyA","KiethKiethoyA@gmail.com","7542.920","2004-04-09 00:00:00","F","2021-04-27 21:23:26","d04zNOhar4","home","863 st","Brooklyn","NY","52791","N14imYFDpB","1991-05-01 00:00:00","eme2CeEDgs","tC2QtGqfpj","614.270","64.000"
"7WUJL037Ih","Kiran","John","KiranJohnkto","KiranJohnkto@yahoo.com","1356.390","2001-01-17 00:00:00","F","2021-04-27 21:23:27","z8HZ3IyRCL","home","264 st","London","NY","37771","GcuDoFv49R","1996-09-01 00:00:00","eYK2JsTJ9i","tC2QtGqfpj","620.270","11.000"
"7KUa2vTqIP","Rene","Paul","RenePaulAfZ","RenePaulAfZ@icloud.com","1594.860","2005-03-21 00:00:00","F","2021-04-27 21:23:26","6VOcsLfO0V","work","931 st","Dallas","NY","97809","gV7OYOb69B","1991-03-01 00:00:00","fAwwCWnLsb","tC2QtGqfpj","611.270","60.000"
"7KUa2vTqIP","Rene","Paul","RenePaulAfZ","RenePaulAfZ@icloud.com","1594.860","2005-03-21 00:00:00","F","2021-04-27 21:23:26","6VOcsLfO0V","work","931 st","Dallas","NY","97809","n7FqRcxrhY","1997-08-01 00:00:00","fAwwCWnLsb","tC2QtGqfpj","611.270","60.000"
"pyKAczyxZZ","Paul","David","PaulDavidekh","PaulDavidekh@icloud.com","2963.820","2005-10-12 00:00:00","M","2021-04-27 21:23:27","mpqutvbUiT","home","478 st","Buffalo","TX","98215","kDNUXtAzFg","2002-05-01 00:00:00","fdCulfKwEP","ZpRqyYvwjE","137.390","2.000"
"pyKAczyxZZ","Paul","David","PaulDavidekh","PaulDavidekh@icloud.com","2963.820","2005-10-12 00:00:00","M","2021-04-27 21:23:27","mpqutvbUiT","home","478 st","Buffalo","TX","98215","PQUxFUsv2j","2002-02-01 00:00:00","fdCulfKwEP","ZpRqyYvwjE","137.390","2.000"
"Jncr7UhmTZ","Kiran","Kieth","KiranKieth9jd","KiranKieth9jd@yahoo.com","3475.960","1998-07-01 00:00:00","F","2021-04-27 21:23:25","7AybiYEPwg","work","002 st","New York","NY","49449","BDJXic4Gby","2007-10-01 00:00:00","Fh261bTt3k","GlkQDcXp4O","3413.430","91.000"
"Jncr7UhmTZ","Kiran","Kieth","KiranKieth9jd","KiranKieth9jd@yahoo.com","3475.960","1998-07-01 00:00:00","F","2021-04-27 21:23:25","7AybiYEPwg","work","002 st","New York","NY","49449","ySX3g3LjpT","1992-03-01 00:00:00","Fh261bTt3k","GlkQDcXp4O","3413.430","91.000"
"Rjxz8VcbER","Candis","Malena","CandisMalenaZOX","CandisMalenaZOX@outlook.com","1259.680","2000-07-10 00:00:00","M","2021-04-27 21:23:26","JY2vjt1s5g","work","924 st","Brooklyn","NY","53247","xsgcYKD97T","1997-10-01 00:00:00","FIHwPnZ6yH","tC2QtGqfpj","612.270","15.000"
"Rjxz8VcbER","Candis","Malena","CandisMalenaZOX","CandisMalenaZOX@outlook.com","1259.680","2000-07-10 00:00:00","M","2021-04-27 21:23:26","M8mdCLGLSf","work","153 st","Buffalo","CA","3628","xsgcYKD97T","1997-10-01 00:00:00","FIHwPnZ6yH","tC2QtGqfpj","612.270","15.000"
"9kyI2FD71y","Doe","Paul","DoePaul4vR","DoePaul4vR@yahoo.com","211.270","2001-06-20 00:00:00","F","2021-04-27 21:23:24","x2uKEq6QlN","home","243 st","New York","OH","48798","6F6JgdDMiM","2004-01-01 00:00:00","fj5IGFOQml","CJdB3nqBsi","701.740","97.000"
"9kyI2FD71y","Doe","Paul","DoePaul4vR","DoePaul4vR@yahoo.com","211.270","2001-06-20 00:00:00","F","2021-04-27 21:23:24","XSJMQX0cJn","home","786 st","Buffalo","NY","88532","6F6JgdDMiM","2004-01-01 00:00:00","fj5IGFOQml","CJdB3nqBsi","701.740","97.000"
"gXMIqoEUej","Malena","Paul","MalenaPauldl7","MalenaPauldl7@outlook.com","5547.570","1993-09-17 00:00:00","F","2021-04-27 21:23:27","0bP9EFdrcC","work","416 st","Dallas","NY","19523","51GP235xYF","1996-12-01 00:00:00","flhMlFtBrg","2wBXSwxsCj","261.970","6.000"
"gXMIqoEUej","Malena","Paul","MalenaPauldl7","MalenaPauldl7@outlook.com","5547.570","1993-09-17 00:00:00","F","2021-04-27 21:23:27","Jw6tFKHQC8","work","652 st","New York","OH","88727","51GP235xYF","1996-12-01 00:00:00","flhMlFtBrg","2wBXSwxsCj","261.970","6.000"
"E8uVwVNtgD","Meghan","Ann","MeghanAnnp2x","MeghanAnnp2x@gmail.com","2496.650","2008-02-10 00:00:00","F","2021-04-27 21:23:27","8gQjgzDLmq","home","721 st","London","NY","27322","MM2vPQQsAr","1993-02-01 00:00:00","fUSbqho2il","CJdB3nqBsi","709.740","16.000"
"E8uVwVNtgD","Meghan","Ann","MeghanAnnp2x","MeghanAnnp2x@gmail.com","2496.650","2008-02-10 00:00:00","F","2021-04-27 21:23:27","CL4Dp6EWbg","home","629 st","Buffalo","NY","43663","MM2vPQQsAr","1993-02-01 00:00:00","fUSbqho2il","CJdB3nqBsi","709.740","16.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","K9sxaZgioz","work","126 st","Buffalo","NY","82612","4LOavMlOw6","2009-09-01 00:00:00","fwn9s8zDHD","ZpRqyYvwjE","139.390","97.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","mE9DqrthKO","home","658 st","Buffalo","CA","82856","4LOavMlOw6","2009-09-01 00:00:00","fwn9s8zDHD","ZpRqyYvwjE","139.390","97.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","K9sxaZgioz","work","126 st","Buffalo","NY","82612","QyfH2AaAqQ","2007-09-01 00:00:00","fwn9s8zDHD","ZpRqyYvwjE","139.390","97.000"
"oJmR1pLSXK","Jake","Doe","JakeDoeCao","JakeDoeCao@icloud.com","5457.070","1999-01-10 00:00:00","F","2021-04-27 21:23:26","mE9DqrthKO","home","658 st","Buffalo","CA","82856","QyfH2AaAqQ","2007-09-01 00:00:00","fwn9s8zDHD","ZpRqyYvwjE","139.390","97.000"
"u8FcpUThIw","Kieth","David","KiethDavidlnK","KiethDavidlnK@yahoo.com","1134.600","2009-01-23 00:00:00","F","2021-04-27 21:23:25","s3oWXNE0ph","home","935 st","Brooklyn","TX","21868","7jRsqeVjzl","1994-02-01 00:00:00","g4fRdWXGOg","ZpRqyYvwjE","130.390","46.000"
"u8FcpUThIw","Kieth","David","KiethDavidlnK","KiethDavidlnK@yahoo.com","1134.600","2009-01-23 00:00:00","F","2021-04-27 21:23:25","uD2kyqbZ7C","work","339 st","London","OH","24861","7jRsqeVjzl","1994-02-01 00:00:00","g4fRdWXGOg","ZpRqyYvwjE","130.390","46.000"
"u8FcpUThIw","Kieth","David","KiethDavidlnK","KiethDavidlnK@yahoo.com","1134.600","2009-01-23 00:00:00","F","2021-04-27 21:23:25","s3oWXNE0ph","home","935 st","Brooklyn","TX","21868","OSwSi6Qbp4","1994-07-01 00:00:00","g4fRdWXGOg","ZpRqyYvwjE","130.390","46.000"
"u8FcpUThIw","Kieth","David","KiethDavidlnK","KiethDavidlnK@yahoo.com","1134.600","2009-01-23 00:00:00","F","2021-04-27 21:23:25","uD2kyqbZ7C","work","339 st","London","OH","24861","OSwSi6Qbp4","1994-07-01 00:00:00","g4fRdWXGOg","ZpRqyYvwjE","130.390","46.000"
"JM8jsW0J4J","Ann","John","AnnJohn8lz","AnnJohn8lz@outlook.com","28916.630","2008-04-24 00:00:00","F","2021-04-27 21:23:26","A67nXKv1eJ","home","980 st","Daton","CA","70947","fDCJqGQ0vZ","1994-02-01 00:00:00","GaCF4IsuqD","ZpRqyYvwjE","133.390","100.000"
"JM8jsW0J4J","Ann","John","AnnJohn8lz","AnnJohn8lz@outlook.com","28916.630","2008-04-24 00:00:00","F","2021-04-27 21:23:26","A67nXKv1eJ","home","980 st","Daton","CA","70947","guVaRyPAzf","1999-01-01 00:00:00","GaCF4IsuqD","ZpRqyYvwjE","133.390","100.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","kujxCaRI7z","home","032 st","Brooklyn","TX","54812","Or5TYHLlaj","2010-01-01 00:00:00","gbJgBdXgD3","CJdB3nqBsi","702.740","34.000"
"Z23PkrcyEz","Kiran","Kieth","KiranKiethimv","KiranKiethimv@outlook.com","16083.690","1990-09-07 00:00:00","F","2021-04-27 21:23:27","SSUKl1yhRc","work","065 st","Brooklyn","TX","15680","Or5TYHLlaj","2010-01-01 00:00:00","gbJgBdXgD3","CJdB3nqBsi","702.740","34.000"
